Organization ID,Organization Name,Monitoring Location ID,Waterbody Name,Org Decimal Latitude,Org Latitude (DD MM SS.SSSS),Org Decimal Longitude,Org Longitude (DD MM SS.SSSS),DEP Latitude,DEP Longitude,County,WBID,Activity Type,Activity Start Date Time,Sample Collection Type,Sampling Agency Name,Activity Comments,DEP Analyte Name,Org Result Value,Org Result Unit,DEP Result Value Number,DEP Result Value Text,DEP Result Unit,Result Comments
21FLWQA,FDEP WATERSHED ASSESSMENT SECTION,3203Q7S5,,30.1144444,,-85.683333,,30.1144444,-85.683333,BAY,1061E,Sample,03/07/2019 12:42,Direct Grab,FDEP CENTRAL PANHANDLE AQUATIC PRESERVES,,Phosphorus- Total,0.008,mg/L,0.008,,mg/L,
21FLWQA,FDEP WATERSHED ASSESSMENT SECTION,3203Q7S5,,30.1144444,,-85.683333,,30.1144444,-85.683333,BAY,1061E,Sample,03/24/2022 13:22,Direct Grab,FDEP CENTRAL PANHANDLE AQUATIC PRESERVES,,Chlorophyll a- corrected,1.9,ug/L,1.9,,ug/L,Precision data is not available for at least one component due to the small amount of analyte in the QC sample. Refer to QA report for available precision data.
21FLWQA,FDEP WATERSHED ASSESSMENT SECTION,3203Q7S5,,30.1144444,,-85.683333,,30.1144444,-85.683333,BAY,1061E,Sample,11/28/2022 12:30,Direct Grab,FDEP CENTRAL PANHANDLE AQUATIC PRESERVES,,Chlorophyll a- corrected,1,ug/L,1,,ug/L,"See Non-Conformance Report 9639.  Chl-a Corrected, Chl-a Uncorrected, and Phaeophytin-a results are J-qualified due to lack of lab duplicate and blank QC."
21FLWQA,FDEP WATERSHED ASSESSMENT SECTION,3203Q7S5,,30.1144444,,-85.683333,,30.1144444,-85.683333,BAY,1061E,Sample,02/10/2025 13:45,Direct Grab,FDEP CENTRAL PANHANDLE AQUATIC PRESERVES,,Phosphorus- Total,0.008,mg/L,0.008,,mg/L,
21FLWQA,FDEP WATERSHED ASSESSMENT SECTION,3203Q7S5,,30.1144444,,-85.683333,,30.1144444,-85.683333,BAY,1061E,Sample,09/02/2020 11:09,Direct Grab,FDEP CENTRAL PANHANDLE AQUATIC PRESERVES,,Chlorophyll a- corrected,3.1,ug/L,3.1,,ug/L,Precision data is not available for at least one component due to the small amount of analyte in the QC sample. Refer to QA report for available precision data.
21FLWQA,FDEP WATERSHED ASSESSMENT SECTION,3203Q7S5,,30.1144444,,-85.683333,,30.1144444,-85.683333,BAY,1061E,Sample,11/03/2020 13:18,Direct Grab,FDEP CENTRAL PANHANDLE AQUATIC PRESERVES,,Chlorophyll a- corrected,3.5,ug/L,3.5,,ug/L,Precision data is not available for at least one component due to the small amount of analyte in the QC sample. Refer to QA report for available precision data.
21FLWQA,FDEP WATERSHED ASSESSMENT SECTION,3203Q7S5,,30.1144444,,-85.683333,,30.1144444,-85.683333,BAY,1061E,Sample,06/01/2022 13:00,Direct Grab,FDEP CENTRAL PANHANDLE AQUATIC PRESERVES,,Chlorophyll a- corrected,1.3,ug/L,1.3,,ug/L,Precision data is not available for at least one component due to the small amount of analyte in the QC sample. Refer to QA report for available precision data.
21FLWQA,FDEP WATERSHED ASSESSMENT SECTION,3203Q7S5,,30.1144444,,-85.683333,,30.1144444,-85.683333,BAY,1061E,Sample,03/21/2023 13:16,Direct Grab,FDEP CENTRAL PANHANDLE AQUATIC PRESERVES,,Chlorophyll a- corrected,1.8,ug/L,1.8,,ug/L,"Lab dup result is 1.8 U for Chl-a Corrected, 1.3 U for Chl-a Uncorrected, and 2.0 U for Phaeophytin-a.  Precision data is unavailable due to the small amount of analyte in the QC sample."
21FLPNS,FDEP NORTHWEST REGIONAL OPERATIONS CENTER,NWHAB0015,,30.38705,,-86.35852,,30.38704999,-86.35852,WALTON,778C,Sample,02/20/2024 11:40,Direct Grab,FDEP NORTHWEST REGIONAL OPERATIONS CENTER,,Phosphorus- Total,0.012,mg/L,0.012,,mg/L,
21FLCBA,CHOCTAWHATCHEE BASIN ALLIANCE,WAL-ALLIGATOR-2,,30.3351649,,-86.1740499,,30.3351649,-86.1740499,WALTON,959E,Sample,09/28/2019 17:07,Direct Grab,CHOCTAWHATCHEE BASIN ALLIANCE,,Nitrogen- Total,640,ug/L,0.64,,mg/L,
21FLCBA,CHOCTAWHATCHEE BASIN ALLIANCE,WAL-ALLIGATOR-2,,30.3351649,,-86.1740499,,30.3351649,-86.1740499,WALTON,959E,Sample,01/28/2019 16:49,Direct Grab,CHOCTAWHATCHEE BASIN ALLIANCE,,Phosphorus- Total,10,ug/L,0.01,,mg/L,
21FLCBA,CHOCTAWHATCHEE BASIN ALLIANCE,WAL-ALLIGATOR-2,,30.3351649,,-86.1740499,,30.3351649,-86.1740499,WALTON,959E,Sample,07/16/2019 18:06,Direct Grab,CHOCTAWHATCHEE BASIN ALLIANCE,,Chlorophyll a- corrected,7,ug/L,7,,ug/L,
21FLCBA,CHOCTAWHATCHEE BASIN ALLIANCE,WAL-ALLIGATOR-2,,30.3351649,,-86.1740499,,30.3351649,-86.1740499,WALTON,959E,Sample,10/31/2023 17:38,Direct Grab,CHOCTAWHATCHEE BASIN ALLIANCE,,Chlorophyll a- corrected,5,ug/L,5,,ug/L,
21FLCBA,CHOCTAWHATCHEE BASIN ALLIANCE,WAL-ALLIGATOR-2,,30.3351649,,-86.1740499,,30.3351649,-86.1740499,WALTON,959E,Sample,06/24/2024 17:10,Direct Grab,CHOCTAWHATCHEE BASIN ALLIANCE,,Chlorophyll a- corrected,4,ug/L,4,,ug/L,
21FLCBA,CHOCTAWHATCHEE BASIN ALLIANCE,WAL-ALLIGATOR-2,,30.3351649,,-86.1740499,,30.3351649,-86.1740499,WALTON,959E,Sample,08/24/2022 16:10,Direct Grab,CHOCTAWHATCHEE BASIN ALLIANCE,,Phosphorus- Total,13,ug/L,0.013,,mg/L,
21FLCBA,CHOCTAWHATCHEE BASIN ALLIANCE,WAL-ALLIGATOR-2,,30.3351649,,-86.1740499,,30.3351649,-86.1740499,WALTON,959E,Sample,01/29/2021 14:26,Direct Grab,CHOCTAWHATCHEE BASIN ALLIANCE,,Nitrogen- Total,570,ug/L,0.57,,mg/L,
21FLCBA,CHOCTAWHATCHEE BASIN ALLIANCE,WAL-ALLIGATOR-2,,30.3351649,,-86.1740499,,30.3351649,-86.1740499,WALTON,959E,Sample,07/29/2020 12:52,Direct Grab,CHOCTAWHATCHEE BASIN ALLIANCE,,Phosphorus- Total,16,ug/L,0.016,,mg/L,
21FLCBA,CHOCTAWHATCHEE BASIN ALLIANCE,WAL-ALLIGATOR-2,,30.3351649,,-86.1740499,,30.3351649,-86.1740499,WALTON,959E,Sample,07/28/2021 12:15,Direct Grab,CHOCTAWHATCHEE BASIN ALLIANCE,,Nitrogen- Total,510,ug/L,0.51,,mg/L,
21FLCBA,CHOCTAWHATCHEE BASIN ALLIANCE,WAL-ALLIGATOR-2,,30.3351649,,-86.1740499,,30.3351649,-86.1740499,WALTON,959E,Sample,03/22/2023 17:03,Direct Grab,CHOCTAWHATCHEE BASIN ALLIANCE,,Nitrogen- Total,250,ug/L,0.25,,mg/L,
21FLCBA,CHOCTAWHATCHEE BASIN ALLIANCE,WAL-ALLIGATOR-2,,30.3351649,,-86.1740499,,30.3351649,-86.1740499,WALTON,959E,Sample,01/29/2022 15:29,Direct Grab,CHOCTAWHATCHEE BASIN ALLIANCE,,Phosphorus- Total,11,ug/L,0.011,,mg/L,
21FLCBA,CHOCTAWHATCHEE BASIN ALLIANCE,WAL-ALLIGATOR-2,,30.3351649,,-86.1740499,,30.3351649,-86.1740499,WALTON,959E,Sample,03/31/2024 11:21,Direct Grab,CHOCTAWHATCHEE BASIN ALLIANCE,,Phosphorus- Total,10,ug/L,0.01,,mg/L,
21FLPNS,FDEP NORTHWEST REGIONAL OPERATIONS CENTER,G3NW0258,,30.69252,,-85.64048,,30.69251999,-85.64048,WASHINGTON,59C,Sample,09/03/2025 12:00,Direct Grab,FDEP NORTHWEST REGIONAL OPERATIONS CENTER,Microbiology sample(s) submitted to contract laboratory.,Chlorophyll a- corrected,0.85,ug/L,0.85,,ug/L,Precision data is not available for at least one component due to the small amount of analyte in the QC sample. Refer to QA report for available precision data.
21FLPNS,FDEP NORTHWEST REGIONAL OPERATIONS CENTER,G3NW0452,GUM CREEK,30.7234,,-85.7398,,30.72339999,-85.7398,WASHINGTON,239,Sample,01/19/2021 11:55,Direct Grab,FDEP NORTHWEST REGIONAL OPERATIONS CENTER,,Phosphorus- Total,0.005,mg/L,0.005,,mg/L,
21FLNWFD,NORTHWEST FLORIDA WATER MANAGEMENT DISTRICT,SJB17,,29.81052,,-85.303013,,29.81033601,-85.30364059,GULF,1267,Sample,05/11/2021 11:50,Direct Grab,"JIM STIDHAM AND ASSOCIATES, INC.",,Phosphorus- Total,0.15,mg/L,0.15,,mg/L,
21FLNWFD,NORTHWEST FLORIDA WATER MANAGEMENT DISTRICT,SJB17,,29.81052,,-85.303013,,29.81033601,-85.30364059,GULF,1267,Sample,06/27/2022 11:40,Direct Grab,"JIM STIDHAM AND ASSOCIATES, INC.",,Phosphorus- Total,0.15,mg/L,0.15,,mg/L,
21FLCBA,CHOCTAWHATCHEE BASIN ALLIANCE,WAS-CBA-HOLMCRK-1,,30.606929,,-85.747078,,30.60692899,-85.747078,WASHINGTON,59D,Sample,10/10/2023 10:15,Direct Grab,CHOCTAWHATCHEE BASIN ALLIANCE,,Chlorophyll a- corrected,1,ug/L,1,,ug/L,
21FLCBA,CHOCTAWHATCHEE BASIN ALLIANCE,WAS-CBA-HOLMCRK-1,,30.606929,,-85.747078,,30.60692899,-85.747078,WASHINGTON,59D,Sample,11/08/2023 10:25,Direct Grab,CHOCTAWHATCHEE BASIN ALLIANCE,,Chlorophyll a- corrected,1,ug/L,1,,ug/L,
21FLCBA,CHOCTAWHATCHEE BASIN ALLIANCE,WAL-ERN NORTH-3,,30.3158316,,-86.0955499,,30.3158316,-86.0955499,WALTON,1037,Sample,07/07/2023 10:26,Direct Grab,CHOCTAWHATCHEE BASIN ALLIANCE,,Chlorophyll a- corrected,2,ug/L,2,,ug/L,
21FLCBA,CHOCTAWHATCHEE BASIN ALLIANCE,WAL-ERN NORTH-3,,30.3158316,,-86.0955499,,30.3158316,-86.0955499,WALTON,1037,Sample,10/04/2023 9:43,Direct Grab,CHOCTAWHATCHEE BASIN ALLIANCE,,Chlorophyll a- corrected,4,ug/L,4,,ug/L,
21FLCBA,CHOCTAWHATCHEE BASIN ALLIANCE,WAL-ERN NORTH-3,,30.3158316,,-86.0955499,,30.3158316,-86.0955499,WALTON,1037,Sample,05/15/2024 13:01,Direct Grab,CHOCTAWHATCHEE BASIN ALLIANCE,,Phosphorus- Total,12,ug/L,0.012,,mg/L,
21FLCBA,CHOCTAWHATCHEE BASIN ALLIANCE,WAL-ERN NORTH-3,,30.3158316,,-86.0955499,,30.3158316,-86.0955499,WALTON,1037,Sample,07/06/2022 11:50,Direct Grab,CHOCTAWHATCHEE BASIN ALLIANCE,,Nitrogen- Total,230,ug/L,0.23,,mg/L,
21FLCBA,CHOCTAWHATCHEE BASIN ALLIANCE,WAL-ERN NORTH-3,,30.3158316,,-86.0955499,,30.3158316,-86.0955499,WALTON,1037,Sample,06/08/2022 11:20,Direct Grab,CHOCTAWHATCHEE BASIN ALLIANCE,,Phosphorus- Total,17,ug/L,0.017,,mg/L,
21FLCBA,CHOCTAWHATCHEE BASIN ALLIANCE,WAL-ERN NORTH-3,,30.3158316,,-86.0955499,,30.3158316,-86.0955499,WALTON,1037,Sample,12/05/2022 12:00,Direct Grab,CHOCTAWHATCHEE BASIN ALLIANCE,,Chlorophyll a- corrected,2,ug/L,2,,ug/L,
21FLCBA,CHOCTAWHATCHEE BASIN ALLIANCE,WAL-ERN NORTH-3,,30.3158316,,-86.0955499,,30.3158316,-86.0955499,WALTON,1037,Sample,02/01/2022 11:00,Direct Grab,CHOCTAWHATCHEE BASIN ALLIANCE,,Phosphorus- Total,13,ug/L,0.013,,mg/L,
21FLCBA,CHOCTAWHATCHEE BASIN ALLIANCE,WAL-ERN NORTH-3,,30.3158316,,-86.0955499,,30.3158316,-86.0955499,WALTON,1037,Sample,06/10/2020 10:15,Direct Grab,CHOCTAWHATCHEE BASIN ALLIANCE,,Nitrogen- Total,230,ug/L,0.23,,mg/L,Broken Sample Bottle
21FLCBA,CHOCTAWHATCHEE BASIN ALLIANCE,WAL-ERN NORTH-3,,30.3158316,,-86.0955499,,30.3158316,-86.0955499,WALTON,1037,Sample,10/24/2019 13:00,Direct Grab,CHOCTAWHATCHEE BASIN ALLIANCE,,Chlorophyll a- corrected,6,ug/L,6,,ug/L,
21FLCBA,CHOCTAWHATCHEE BASIN ALLIANCE,WAL-ERN NORTH-3,,30.3158316,,-86.0955499,,30.3158316,-86.0955499,WALTON,1037,Sample,05/11/2020 10:40,Direct Grab,CHOCTAWHATCHEE BASIN ALLIANCE,,Nitrogen- Total,230,ug/L,0.23,,mg/L,
21FLCBA,CHOCTAWHATCHEE BASIN ALLIANCE,WAL-ERN NORTH-3,,30.3158316,,-86.0955499,,30.3158316,-86.0955499,WALTON,1037,Sample,04/08/2020 12:00,Direct Grab,CHOCTAWHATCHEE BASIN ALLIANCE,,Nitrogen- Total,330,ug/L,0.33,,mg/L,
21FLCBA,CHOCTAWHATCHEE BASIN ALLIANCE,WAL-ERN NORTH-3,,30.3158316,,-86.0955499,,30.3158316,-86.0955499,WALTON,1037,Sample,02/01/2019 12:38,Direct Grab,CHOCTAWHATCHEE BASIN ALLIANCE,,Chlorophyll a- corrected,3,ug/L,3,,ug/L,
21FLCBA,CHOCTAWHATCHEE BASIN ALLIANCE,WAL-ERN NORTH-3,,30.3158316,,-86.0955499,,30.3158316,-86.0955499,WALTON,1037,Sample,12/06/2023 9:52,Direct Grab,CHOCTAWHATCHEE BASIN ALLIANCE,,Phosphorus- Total,18,ug/L,0.018,,mg/L,
21FLCBA,CHOCTAWHATCHEE BASIN ALLIANCE,WAL-ERN NORTH-3,,30.3158316,,-86.0955499,,30.3158316,-86.0955499,WALTON,1037,Sample,09/08/2023 10:02,Direct Grab,CHOCTAWHATCHEE BASIN ALLIANCE,,Phosphorus- Total,30,ug/L,0.03,,mg/L,
21FLCBA,CHOCTAWHATCHEE BASIN ALLIANCE,WAL-ERN NORTH-3,,30.3158316,,-86.0955499,,30.3158316,-86.0955499,WALTON,1037,Sample,11/02/2023 13:45,Direct Grab,CHOCTAWHATCHEE BASIN ALLIANCE,,Nitrogen- Total,250,ug/L,0.25,,mg/L,
21FLKWAT,FLORIDA LAKEWATCH,WAL-SPRING-1,SPRING LAKE,30.7483,,-86.0606,,30.7483,-86.0606,WALTON,302,Sample,03/10/2019 13:00,Direct Grab,FLORIDA LAKEWATCH,,Nitrogen- Total,300,ug/L,0.3,,mg/L,
21FLKWAT,FLORIDA LAKEWATCH,WAL-SPRING-1,SPRING LAKE,30.7483,,-86.0606,,30.7483,-86.0606,WALTON,302,Sample,08/04/2019 12:23,Direct Grab,FLORIDA LAKEWATCH,,Nitrogen- Total,400,ug/L,0.4,,mg/L,
21FLKWAT,FLORIDA LAKEWATCH,WAL-SPRING-1,SPRING LAKE,30.7483,,-86.0606,,30.7483,-86.0606,WALTON,302,Sample,03/10/2019 13:00,Direct Grab,FLORIDA LAKEWATCH,,Chlorophyll a- corrected,2,ug/L,2,,ug/L,
21FLKWAT,FLORIDA LAKEWATCH,WAL-SPRING-1,SPRING LAKE,30.7483,,-86.0606,,30.7483,-86.0606,WALTON,302,Sample,07/25/2021 14:04,Direct Grab,FLORIDA LAKEWATCH,,Nitrogen- Total,450,ug/L,0.45,,mg/L,
21FLKWAT,FLORIDA LAKEWATCH,WAL-SPRING-1,SPRING LAKE,30.7483,,-86.0606,,30.7483,-86.0606,WALTON,302,Sample,05/27/2024 15:40,Direct Grab,FLORIDA LAKEWATCH,,Phosphorus- Total,13,ug/L,0.013,,mg/L,
21FLKWAT,FLORIDA LAKEWATCH,WAL-SPRING-1,SPRING LAKE,30.7483,,-86.0606,,30.7483,-86.0606,WALTON,302,Sample,06/21/2020 13:07,Direct Grab,FLORIDA LAKEWATCH,,Phosphorus- Total,16,ug/L,0.016,,mg/L,
21FLKWAT,FLORIDA LAKEWATCH,WAL-SPRING-1,SPRING LAKE,30.7483,,-86.0606,,30.7483,-86.0606,WALTON,302,Sample,03/10/2019 13:00,Direct Grab,FLORIDA LAKEWATCH,,Phosphorus- Total,9,ug/L,0.009,,mg/L,
21FLKWAT,FLORIDA LAKEWATCH,WAL-SPRING-1,SPRING LAKE,30.7483,,-86.0606,,30.7483,-86.0606,WALTON,302,Sample,03/08/2020 15:07,Direct Grab,FLORIDA LAKEWATCH,,Nitrogen- Total,520,ug/L,0.52,,mg/L,Matrix Spike & or LCS Outside Expected
21FLKWAT,FLORIDA LAKEWATCH,WAL-SPRING-1,SPRING LAKE,30.7483,,-86.0606,,30.7483,-86.0606,WALTON,302,Sample,01/24/2021 14:13,Direct Grab,FLORIDA LAKEWATCH,,Chlorophyll a- corrected,2,ug/L,2,,ug/L,
21FLKWAT,FLORIDA LAKEWATCH,WAL-SPRING-1,SPRING LAKE,30.7483,,-86.0606,,30.7483,-86.0606,WALTON,302,Sample,06/26/2022 14:11,Direct Grab,FLORIDA LAKEWATCH,,Phosphorus- Total,11,ug/L,0.011,,mg/L,
21FLKWAT,FLORIDA LAKEWATCH,WAL-SPRING-1,SPRING LAKE,30.7483,,-86.0606,,30.7483,-86.0606,WALTON,302,Sample,10/22/2023 15:28,Direct Grab,FLORIDA LAKEWATCH,,Phosphorus- Total,16,ug/L,0.016,,mg/L,
21FLKWAT,FLORIDA LAKEWATCH,BAY-NO-THBAY-2,NORTH BAY,30.2617,,-85.6517,,30.2617,-85.6517,BAY,1061G,Sample,04/18/2022 10:26,Direct Grab,ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.,,Nitrogen- Total,240,ug/L,0.24,,mg/L,
21FLKWAT,FLORIDA LAKEWATCH,BAY-NO-THBAY-2,NORTH BAY,30.2617,,-85.6517,,30.2617,-85.6517,BAY,1061G,Sample,04/18/2022 10:26,Direct Grab,ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.,,Phosphorus- Total,13,ug/L,0.013,,mg/L,
21FLKWAT,FLORIDA LAKEWATCH,BAY-NO-THBAY-2,NORTH BAY,30.2617,,-85.6517,,30.2617,-85.6517,BAY,1061G,Sample,04/29/2024 8:50,Direct Grab,ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.,,Chlorophyll a- corrected,1,ug/L,1,,ug/L,
21FLKWAT,FLORIDA LAKEWATCH,BAY-NO-THBAY-2,NORTH BAY,30.2617,,-85.6517,,30.2617,-85.6517,BAY,1061G,Sample,08/29/2024 9:19,Direct Grab,ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.,,Nitrogen- Total,252,ug/L,0.252,,mg/L,
21FLKWAT,FLORIDA LAKEWATCH,BAY-NO-THBAY-2,NORTH BAY,30.2617,,-85.6517,,30.2617,-85.6517,BAY,1061G,Sample,04/10/2023 11:13,Direct Grab,ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.,,Chlorophyll a- corrected,3,ug/L,3,,ug/L,
21FLKWAT,FLORIDA LAKEWATCH,BAY-NO-THBAY-2,NORTH BAY,30.2617,,-85.6517,,30.2617,-85.6517,BAY,1061G,Sample,08/28/2023 8:45,Direct Grab,ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.,,Nitrogen- Total,250,ug/L,0.25,,mg/L,
21FLKWAT,FLORIDA LAKEWATCH,WAL-SPRING-2,SPRING LAKE,30.7475,,-86.0608,,30.7475,-86.0608,WALTON,302,Sample,11/28/2020 13:56,Direct Grab,FLORIDA LAKEWATCH,,Nitrogen- Total,440,ug/L,0.44,,mg/L,
21FLKWAT,FLORIDA LAKEWATCH,WAL-SPRING-2,SPRING LAKE,30.7475,,-86.0608,,30.7475,-86.0608,WALTON,302,Sample,02/28/2021 13:42,Direct Grab,FLORIDA LAKEWATCH,,Nitrogen- Total,380,ug/L,0.38,,mg/L,
21FLKWAT,FLORIDA LAKEWATCH,WAL-SPRING-2,SPRING LAKE,30.7475,,-86.0608,,30.7475,-86.0608,WALTON,302,Sample,01/06/2023 14:12,Direct Grab,FLORIDA LAKEWATCH,,Nitrogen- Total,610,ug/L,0.61,,mg/L,
21FLKWAT,FLORIDA LAKEWATCH,WAL-SPRING-2,SPRING LAKE,30.7475,,-86.0608,,30.7475,-86.0608,WALTON,302,Sample,09/28/2024 12:40,Direct Grab,FLORIDA LAKEWATCH,,Nitrogen- Total,552,ug/L,0.552,,mg/L,
21FLKWAT,FLORIDA LAKEWATCH,WAL-SPRING-2,SPRING LAKE,30.7475,,-86.0608,,30.7475,-86.0608,WALTON,302,Sample,08/04/2019 12:18,Direct Grab,FLORIDA LAKEWATCH,,Chlorophyll a- corrected,6,ug/L,6,,ug/L,
21FLKWAT,FLORIDA LAKEWATCH,WAL-SPRING-2,SPRING LAKE,30.7475,,-86.0608,,30.7475,-86.0608,WALTON,302,Sample,03/29/2020 14:07,Direct Grab,FLORIDA LAKEWATCH,,Phosphorus- Total,9,ug/L,0.009,,mg/L,
21FLKWAT,FLORIDA LAKEWATCH,WAL-SPRING-2,SPRING LAKE,30.7475,,-86.0608,,30.7475,-86.0608,WALTON,302,Sample,04/25/2021 16:04,Direct Grab,FLORIDA LAKEWATCH,,Chlorophyll a- corrected,1,ug/L,1,,ug/L,
21FLKWAT,FLORIDA LAKEWATCH,WAL-SPRING-2,SPRING LAKE,30.7475,,-86.0608,,30.7475,-86.0608,WALTON,302,Sample,03/06/2022 13:24,Direct Grab,FLORIDA LAKEWATCH,,Nitrogen- Total,400,ug/L,0.4,,mg/L,
21FLKWAT,FLORIDA LAKEWATCH,WAL-SPRING-2,SPRING LAKE,30.7475,,-86.0608,,30.7475,-86.0608,WALTON,302,Sample,05/29/2022 14:59,Direct Grab,FLORIDA LAKEWATCH,,Nitrogen- Total,290,ug/L,0.29,,mg/L,
21FLKWAT,FLORIDA LAKEWATCH,BAY-GOOSE-BAYOU-1,,30.2248,,-85.6911,,30.22479999,-85.6911,BAY,1061G,Sample,06/10/2020 11:41,Direct Grab,ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.,,Chlorophyll a- corrected,1,ug/L,1,,ug/L,
21FLKWAT,FLORIDA LAKEWATCH,BAY-GOOSE-BAYOU-1,,30.2248,,-85.6911,,30.22479999,-85.6911,BAY,1061G,Sample,12/27/2024 11:23,Direct Grab,ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.,,Chlorophyll a- corrected,1,ug/L,1,,ug/L,
21FLKWAT,FLORIDA LAKEWATCH,BAY-GOOSE-BAYOU-1,,30.2248,,-85.6911,,30.22479999,-85.6911,BAY,1061G,Sample,06/26/2024 9:07,Direct Grab,ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.,,Nitrogen- Total,283,ug/L,0.283,,mg/L,
21FLKWAT,FLORIDA LAKEWATCH,WAL-PE-CREEK-1,PEACH CREEK,30.358,,-86.1079,,30.358,-86.1079,WALTON,986,Sample,05/13/2019 17:30,Direct Grab,FLORIDA LAKEWATCH,,Chlorophyll a- corrected,1,ug/L,1,,ug/L,
21FLKWAT,FLORIDA LAKEWATCH,WAL-PE-CREEK-1,PEACH CREEK,30.358,,-86.1079,,30.358,-86.1079,WALTON,986,Sample,09/23/2019 15:38,Direct Grab,FLORIDA LAKEWATCH,,Nitrogen- Total,270,ug/L,0.27,,mg/L,
21FLKWAT,FLORIDA LAKEWATCH,WAL-PE-CREEK-1,PEACH CREEK,30.358,,-86.1079,,30.358,-86.1079,WALTON,986,Sample,01/31/2022 15:10,Direct Grab,FLORIDA LAKEWATCH,,Chlorophyll a- corrected,1,ug/L,1,,ug/L,
21FLKWAT,FLORIDA LAKEWATCH,WAL-PE-CREEK-1,PEACH CREEK,30.358,,-86.1079,,30.358,-86.1079,WALTON,986,Sample,08/01/2021 14:52,Direct Grab,FLORIDA LAKEWATCH,,Nitrogen- Total,730,ug/L,0.73,,mg/L,
21FLKWAT,FLORIDA LAKEWATCH,WAL-PE-CREEK-1,PEACH CREEK,30.358,,-86.1079,,30.358,-86.1079,WALTON,986,Sample,12/31/2021 11:05,Direct Grab,FLORIDA LAKEWATCH,,Phosphorus- Total,11,ug/L,0.011,,mg/L,
21FLKWAT,FLORIDA LAKEWATCH,WAL-PE-CREEK-1,PEACH CREEK,30.358,,-86.1079,,30.358,-86.1079,WALTON,986,Sample,06/10/2023 9:50,Direct Grab,FLORIDA LAKEWATCH,,Chlorophyll a- corrected,9,ug/L,9,,ug/L,
21FLKWAT,FLORIDA LAKEWATCH,WAL-PE-CREEK-1,PEACH CREEK,30.358,,-86.1079,,30.358,-86.1079,WALTON,986,Sample,03/30/2023 9:16,Direct Grab,FLORIDA LAKEWATCH,,Chlorophyll a- corrected,1,ug/L,1,,ug/L,
21FLKWAT,FLORIDA LAKEWATCH,WAL-PE-CREEK-1,PEACH CREEK,30.358,,-86.1079,,30.358,-86.1079,WALTON,986,Sample,09/30/2018 14:55,Direct Grab,FLORIDA LAKEWATCH,,Nitrogen- Total,580,ug/L,0.58,,mg/L,
21FLKWAT,FLORIDA LAKEWATCH,WAL-PE-CREEK-1,PEACH CREEK,30.358,,-86.1079,,30.358,-86.1079,WALTON,986,Sample,04/30/2019 16:05,Direct Grab,FLORIDA LAKEWATCH,,Phosphorus- Total,9,ug/L,0.009,,mg/L,
21FLKWAT,FLORIDA LAKEWATCH,WAL-PE-CREEK-1,PEACH CREEK,30.358,,-86.1079,,30.358,-86.1079,WALTON,986,Sample,02/11/2019 10:18,Direct Grab,FLORIDA LAKEWATCH,,Phosphorus- Total,5,ug/L,0.005,,mg/L,
21FLKWAT,FLORIDA LAKEWATCH,WAL-PE-CREEK-1,PEACH CREEK,30.358,,-86.1079,,30.358,-86.1079,WALTON,986,Sample,05/31/2020 12:55,Direct Grab,FLORIDA LAKEWATCH,,Chlorophyll a- corrected,1,ug/L,1,,ug/L,
21FLKWAT,FLORIDA LAKEWATCH,WAL-PE-CREEK-1,PEACH CREEK,30.358,,-86.1079,,30.358,-86.1079,WALTON,986,Sample,03/31/2022 17:47,Direct Grab,FLORIDA LAKEWATCH,,Nitrogen- Total,510,ug/L,0.51,,mg/L,
21FLKWAT,FLORIDA LAKEWATCH,WAL-PE-CREEK-1,PEACH CREEK,30.358,,-86.1079,,30.358,-86.1079,WALTON,986,Sample,03/31/2022 17:47,Direct Grab,FLORIDA LAKEWATCH,,Chlorophyll a- corrected,1,ug/L,1,,ug/L,
21FLKWAT,FLORIDA LAKEWATCH,WAL-PE-CREEK-1,PEACH CREEK,30.358,,-86.1079,,30.358,-86.1079,WALTON,986,Sample,12/08/2022 14:53,Direct Grab,FLORIDA LAKEWATCH,,Chlorophyll a- corrected,1,ug/L,1,,ug/L,
21FLKWAT,FLORIDA LAKEWATCH,WAL-PE-CREEK-1,PEACH CREEK,30.358,,-86.1079,,30.358,-86.1079,WALTON,986,Sample,12/08/2022 14:53,Direct Grab,FLORIDA LAKEWATCH,,Nitrogen- Total,280,ug/L,0.28,,mg/L,
21FLWQA,FDEP WATERSHED ASSESSMENT SECTION,10SEAS251,,30.2575,,-85.6325,,30.2575,-85.6325,BAY,1061H,Sample,03/07/2019 13:40,Direct Grab,DEPARTMENT OF AGRICULTURE AND CONSUMER SERVICES,,Chlorophyll a- corrected,0.95,ug/L,0.95,,ug/L,Precision data is not available for at least one component due to the small amount of analyte in the QC sample. Refer to QA report for available precision data.
