Organization_Name,Monitoring_Location_ID,Monitoring_Location_Name,DEP_Latitude,DEP_Longitude,Activity_Start_Date,DEP_Analyte_Name,DEP_Result_Value_Number,DEP_Result_Unit,Bay_Section_1
FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,G3TLHR0012,Crystal Lake Center,30.4531,-85.7027,08/04/2020,Salinity,0.01,PSU,Crystal Lake
FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,G3TLHR0012,Crystal Lake Center,30.4531,-85.7027,06/16/2020,Salinity,0.01,PSU,Crystal Lake
FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,G3TLHR0012,Crystal Lake Center,30.4531,-85.7027,06/16/2020,Salinity,0.01,PSU,Crystal Lake
FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,G3TLHR0012,Crystal Lake Center,30.4531,-85.7027,01/27/2021,Salinity,0.01,PSU,Crystal Lake
FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,G3TLHR0012,Crystal Lake Center,30.4531,-85.7027,01/27/2021,Salinity,0.01,PSU,Crystal Lake
FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,G3TLHR0012,Crystal Lake Center,30.4531,-85.7027,01/27/2021,Salinity,0.01,PSU,Crystal Lake
FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,G3TLHR0012,Crystal Lake Center,30.4531,-85.7027,03/31/2021,Salinity,0.01,PSU,Crystal Lake
FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,G3TLHR0012,Crystal Lake Center,30.4531,-85.7027,03/31/2021,Salinity,0.01,PSU,Crystal Lake
FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,G3TLHR0012,Crystal Lake Center,30.4531,-85.7027,03/31/2021,Salinity,0.01,PSU,Crystal Lake
FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,G3TLHR0012,Crystal Lake Center,30.4531,-85.7027,06/08/2021,Salinity,0.01,PSU,Crystal Lake
FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,G3TLHR0012,Crystal Lake Center,30.4531,-85.7027,06/08/2021,Salinity,0.01,PSU,Crystal Lake
FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,G3TLHR0012,Crystal Lake Center,30.4531,-85.7027,06/08/2021,Salinity,0.01,PSU,Crystal Lake
FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,G3TLHR0012,Crystal Lake Center,30.4531,-85.7027,11/15/2021,Salinity,0.01,PSU,Crystal Lake
FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,G3TLHR0012,Crystal Lake Center,30.4531,-85.7027,11/15/2021,Salinity,0.01,PSU,Crystal Lake
FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,G3TLHR0012,Crystal Lake Center,30.4531,-85.7027,11/15/2021,Salinity,0.01,PSU,Crystal Lake
FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,G3TLHR0012,Crystal Lake Center,30.4531,-85.7027,12/21/2021,Salinity,0.01,PSU,Crystal Lake
FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,G3TLHR0012,Crystal Lake Center,30.4531,-85.7027,12/21/2021,Salinity,0.01,PSU,Crystal Lake
FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,G3TLHR0012,Crystal Lake Center,30.4531,-85.7027,12/21/2021,Salinity,0.01,PSU,Crystal Lake
FDEP NORTHWEST REGIONAL OPERATIONS CENTER,32030099,Rattlesnake Lake,30.45827999,-85.56722,06/02/2021,Salinity,0.01,PSU,Swift Creek Swamp
FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,G3TLHR0013,Rattlesnake Lake Center,30.4598,-85.5664,10/28/2019,Salinity,0.01,PSU,Swift Creek Swamp
FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,G3TLHR0013,Rattlesnake Lake Center,30.4598,-85.5664,07/09/2020,Salinity,0.01,PSU,Swift Creek Swamp
FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,G3TLHR0013,Rattlesnake Lake Center,30.4598,-85.5664,08/19/2020,Salinity,0.01,PSU,Swift Creek Swamp
FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,G3TLHR0013,Rattlesnake Lake Center,30.4598,-85.5664,01/27/2021,Salinity,0.01,PSU,Swift Creek Swamp
FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,G3TLHR0013,Rattlesnake Lake Center,30.4598,-85.5664,08/13/2020,Salinity,0.01,PSU,Swift Creek Swamp
FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,G3TLHR0013,Rattlesnake Lake Center,30.4598,-85.5664,08/13/2020,Salinity,0.01,PSU,Swift Creek Swamp
FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,G3TLHR0013,Rattlesnake Lake Center,30.4598,-85.5664,06/08/2021,Salinity,0.01,PSU,Swift Creek Swamp
FDEP WATERSHED ASSESSMENT SECTION,G3WA0017,Deadenings Lake,30.49361999,-85.58939,07/27/2021,Salinity,0.01,PSU,Hamlin Lake
FDEP WATERSHED ASSESSMENT SECTION,G3WA0017,Deadenings Lake,30.49361999,-85.58939,07/27/2021,Salinity,0.01,PSU,Hamlin Lake
FDEP NORTHWEST REGIONAL OPERATIONS CENTER,32030097,Porter Lake,30.50789999,-85.5385,05/19/2021,Salinity,0.01,PSU,Porter Lake
FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,G3TLHR0020,Gap Lake Middle,30.55059999,-85.5697,10/22/2020,Salinity,0.01,PSU,Gap Lake
FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,G3TLHR0020,Gap Lake Middle,30.55059999,-85.5697,10/22/2020,Salinity,0.01,PSU,Gap Lake
FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,G3TLHR0020,Gap Lake Middle,30.55059999,-85.5697,07/25/2023,Salinity,0.01,PSU,Gap Lake
FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,G3TLHR0020,Gap Lake Middle,30.55059999,-85.5697,07/25/2023,Salinity,0.01,PSU,Gap Lake
FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,HAB_TLH_0001,Seventeenmile Pond,30.57281499,-85.314079,11/20/2019,Salinity,0.01,PSU,Seventeenmile Pond
FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,G3TLHR0054,Compass Lake,30.60200599,-85.385781,07/05/2022,Salinity,0.01,PSU,Compass Lake
FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,G3TLHR0054,Compass Lake,30.60200599,-85.385781,07/05/2022,Salinity,0.01,PSU,Compass Lake
FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,G3TLHR0039,Little Sandy Creek @ Mouth,30.094,-85.4157,06/13/2019,Salinity,0.02,PSU,Little Sandy Creek
FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,G3TLHR0039,Little Sandy Creek @ Mouth,30.094,-85.4157,06/13/2019,Salinity,0.02,PSU,Little Sandy Creek
FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,G3TLHR0038,Mule Creek @ Mouth,30.1137,-85.4204,04/29/2019,Salinity,0.02,PSU,Mule Creek
FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,G3TLHR0038,Mule Creek @ Mouth,30.1137,-85.4204,01/29/2019,Salinity,0.02,PSU,Mule Creek
FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,G3TLHR0038,Mule Creek @ Mouth,30.1137,-85.4204,06/13/2019,Salinity,0.02,PSU,Mule Creek
FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,G3TLHR0037,Sandy Creek Upstream Boat Ramp,30.1145,-85.4172,04/29/2019,Salinity,0.02,PSU,Sandy Creek
FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,G3TLHR0037,Sandy Creek Upstream Boat Ramp,30.1145,-85.4172,04/29/2019,Salinity,0.02,PSU,Sandy Creek
FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,G3TLHR0037,Sandy Creek Upstream Boat Ramp,30.1145,-85.4172,01/29/2019,Salinity,0.02,PSU,Sandy Creek
FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,G3TLHR0037,Sandy Creek Upstream Boat Ramp,30.1145,-85.4172,01/29/2019,Salinity,0.02,PSU,Sandy Creek
FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,G3TLHR0037,Sandy Creek Upstream Boat Ramp,30.1145,-85.4172,07/26/2021,Salinity,0.02,PSU,Sandy Creek
FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,G3TLHR0037,Sandy Creek Upstream Boat Ramp,30.1145,-85.4172,07/26/2021,Salinity,0.02,PSU,Sandy Creek
FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,G3TLHR0037,Sandy Creek Upstream Boat Ramp,30.1145,-85.4172,08/17/2022,Salinity,0.02,PSU,Sandy Creek
FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,G3TLHR0037,Sandy Creek Upstream Boat Ramp,30.1145,-85.4172,08/17/2022,Salinity,0.02,PSU,Sandy Creek
FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,G3TLHR0017,Mule Creek @ Alvie Holmes Rd,30.11489999,-85.4208,08/05/2020,Salinity,0.02,PSU,Mule Creek
FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,G3TLHR0017,Mule Creek @ Alvie Holmes Rd,30.11489999,-85.4208,09/01/2020,Salinity,0.02,PSU,Mule Creek
FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,G3TLHR0017,Mule Creek @ Alvie Holmes Rd,30.11489999,-85.4208,08/24/2020,Salinity,0.02,PSU,Mule Creek
FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,G3TLHR0017,Mule Creek @ Alvie Holmes Rd,30.11489999,-85.4208,09/01/2020,Salinity,0.02,PSU,Mule Creek
FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,G3TLHR0017,Mule Creek @ Alvie Holmes Rd,30.11489999,-85.4208,08/24/2020,Salinity,0.02,PSU,Mule Creek
FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,G3TLHR0017,Mule Creek @ Alvie Holmes Rd,30.11489999,-85.4208,01/28/2021,Salinity,0.02,PSU,Mule Creek
FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,G3TLHR0017,Mule Creek @ Alvie Holmes Rd,30.11489999,-85.4208,07/08/2021,Salinity,0.02,PSU,Mule Creek
FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,G3TLHR0017,Mule Creek @ Alvie Holmes Rd,30.11489999,-85.4208,07/08/2021,Salinity,0.02,PSU,Mule Creek
FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,G3TLHR0017,Mule Creek @ Alvie Holmes Rd,30.11489999,-85.4208,05/25/2021,Salinity,0.02,PSU,Mule Creek
FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,G3TLHR0017,Mule Creek @ Alvie Holmes Rd,30.11489999,-85.4208,09/16/2021,Salinity,0.02,PSU,Mule Creek
FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,G3TLHR0017,Mule Creek @ Alvie Holmes Rd,30.11489999,-85.4208,09/16/2021,Salinity,0.02,PSU,Mule Creek
FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,G3TLHR0017,Mule Creek @ Alvie Holmes Rd,30.11489999,-85.4208,06/16/2022,Salinity,0.02,PSU,Mule Creek
FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,G3TLHR0017,Mule Creek @ Alvie Holmes Rd,30.11489999,-85.4208,06/16/2022,Salinity,0.02,PSU,Mule Creek
FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,G3TLHR0017,Mule Creek @ Alvie Holmes Rd,30.11489999,-85.4208,06/22/2023,Salinity,0.02,PSU,Mule Creek
FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,G3TLHR0017,Mule Creek @ Alvie Holmes Rd,30.11489999,-85.4208,06/22/2023,Salinity,0.02,PSU,Mule Creek
FDEP WATERSHED ASSESSMENT SECTION,3.00834E+14,Sandy Branch at SR 22,30.14272,-85.28475,09/03/2014,Salinity,0.02,PSU,Sandy Branch
FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,G3TLHR0027,Sandy Branch @ SR22,30.1431,-85.285,06/13/2019,Salinity,0.02,PSU,Sandy Branch
FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,G3TLHR0027,Sandy Branch @ SR22,30.1431,-85.285,12/11/2019,Salinity,0.02,PSU,Sandy Branch
FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,G3TLHR0027,Sandy Branch @ SR22,30.1431,-85.285,11/12/2019,Salinity,0.02,PSU,Sandy Branch
FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,G3TLHR0027,Sandy Branch @ SR22,30.1431,-85.285,07/31/2019,Salinity,0.02,PSU,Sandy Branch
FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,G3TLHR0027,Sandy Branch @ SR22,30.1431,-85.285,07/15/2020,Salinity,0.02,PSU,Sandy Branch
FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,G3TLHR0027,Sandy Branch @ SR22,30.1431,-85.285,07/29/2020,Salinity,0.02,PSU,Sandy Branch
FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,G3TLHR0027,Sandy Branch @ SR22,30.1431,-85.285,08/24/2020,Salinity,0.02,PSU,Sandy Branch
FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,G3TLHR0027,Sandy Branch @ SR22,30.1431,-85.285,07/08/2021,Salinity,0.02,PSU,Sandy Branch
FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,G3TLHR0027,Sandy Branch @ SR22,30.1431,-85.285,06/30/2022,Salinity,0.02,PSU,Sandy Branch
FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,G3TLHR0015,Boggy Creek @ SR22,30.15289999,-85.5427,01/29/2020,Salinity,0.02,PSU,Boggy Creek
FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,G3TLHR0015,Boggy Creek @ SR22,30.15289999,-85.5427,07/15/2020,Salinity,0.02,PSU,Boggy Creek
FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,G3TLHR0015,Boggy Creek @ SR22,30.15289999,-85.5427,07/29/2020,Salinity,0.02,PSU,Boggy Creek
FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,G3TLHR0015,Boggy Creek @ SR22,30.15289999,-85.5427,01/05/2022,Salinity,0.02,PSU,Boggy Creek
FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,G3TLHR0015,Boggy Creek @ SR22,30.15289999,-85.5427,01/28/2021,Salinity,0.02,PSU,Boggy Creek
FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,G3TLHR0015,Boggy Creek @ SR22,30.15289999,-85.5427,01/25/2021,Salinity,0.02,PSU,Boggy Creek
FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,G3TLHR0015,Boggy Creek @ SR22,30.15289999,-85.5427,06/25/2020,Salinity,0.02,PSU,Boggy Creek
FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,G3TLHR0015,Boggy Creek @ SR22,30.15289999,-85.5427,03/25/2021,Salinity,0.02,PSU,Boggy Creek
FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,G3TLHR0015,Boggy Creek @ SR22,30.15289999,-85.5427,06/10/2021,Salinity,0.02,PSU,Boggy Creek
FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,G3TLHR0015,Boggy Creek @ SR22,30.15289999,-85.5427,10/19/2022,Salinity,0.02,PSU,Boggy Creek
FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,G3TLHR0015,Boggy Creek @ SR22,30.15289999,-85.5427,02/28/2023,Salinity,0.02,PSU,Boggy Creek
FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,G3TLHR0015,Boggy Creek @ SR22,30.15289999,-85.5427,06/22/2023,Salinity,0.02,PSU,Boggy Creek
FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,G3TLHR0015,Boggy Creek @ SR22,30.15289999,-85.5427,06/22/2023,Salinity,0.02,PSU,Boggy Creek
FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,G3TLHR0015,Boggy Creek @ SR22,30.15289999,-85.5427,09/06/2023,Salinity,0.02,PSU,Boggy Creek
FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,G3TLHR0015,Boggy Creek @ SR22,30.15289999,-85.5427,11/16/2023,Salinity,0.02,PSU,Boggy Creek
FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,G3TLHR0030,Bayou George Creek @ US231,30.25711654,-85.54503123,09/05/2019,Salinity,0.02,PSU,Deer Point Lake
FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,G3TLHR0030,Bayou George Creek @ US231,30.25711654,-85.54503123,02/25/2020,Salinity,0.02,PSU,Deer Point Lake
FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,G3TLHR0030,Bayou George Creek @ US231,30.25711654,-85.54503123,07/27/2021,Salinity,0.02,PSU,Deer Point Lake
FDEP WATERSHED ASSESSMENT SECTION,G3WA0016,Bayou George Lake,30.29002999,-85.5673,07/12/2021,Salinity,0.02,PSU,Deer Point Lake
FDEP WATERSHED ASSESSMENT SECTION,G3WA0016,Bayou George Lake,30.29002999,-85.5673,07/12/2021,Salinity,0.02,PSU,Deer Point Lake
FDEP WATERSHED ASSESSMENT SECTION,G3WA0016,Bayou George Lake,30.29002999,-85.5673,07/12/2021,Salinity,0.02,PSU,Deer Point Lake
ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.,BAY-CROOKED KB-1,Bay-Crooked-Kelly-Branch-1,30.33469999,-85.8206,06/23/2017,Salinity,0.02,PSU,Crooked Creek
ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.,BAY-CROOKED KB-1,Bay-Crooked-Kelly-Branch-1,30.33469999,-85.8206,06/23/2017,Salinity,0.02,PSU,Crooked Creek
ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.,BAY-CROOKED KB-1,Bay-Crooked-Kelly-Branch-1,30.33469999,-85.8206,01/13/2016,Salinity,0.02,PSU,Crooked Creek
ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.,BAY-CROOKED KB-1,Bay-Crooked-Kelly-Branch-1,30.33469999,-85.8206,08/19/2016,Salinity,0.02,PSU,Crooked Creek
ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.,BAY-CROOKED KB-1,Bay-Crooked-Kelly-Branch-1,30.33469999,-85.8206,08/19/2016,Salinity,0.02,PSU,Crooked Creek
ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.,BAY-CROOKED KB-2,Bay-Kelly-Branch-2,30.33539999,-85.8209,06/23/2017,Salinity,0.02,PSU,Kelly Branch
ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.,BAY-CROOKED KB-2,Bay-Kelly-Branch-2,30.33539999,-85.8209,02/24/2016,Salinity,0.02,PSU,Kelly Branch
ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.,BAY-CROOKED KB-2,Bay-Kelly-Branch-2,30.33539999,-85.8209,08/19/2016,Salinity,0.02,PSU,Kelly Branch
ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.,BAY-CROOKED KB-2,Bay-Kelly-Branch-2,30.33539999,-85.8209,04/27/2016,Salinity,0.02,PSU,Kelly Branch
ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.,BAY-CROOKED-NORTH,"Crooked Creek, North",30.33546999,-85.82343,06/30/2014,Salinity,0.02,PSU,Crooked Creek
ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.,BAY-CROOKED-NORTH,"Crooked Creek, North",30.33546999,-85.82343,12/09/2015,Salinity,0.02,PSU,Crooked Creek
ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.,BAY-CROOKED KB-3,Bay-Crooked-Kelly-Branch-3,30.33569999,-85.8216,06/23/2017,Salinity,0.02,PSU,Crooked Creek
ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.,BAY-CROOKED KB-3,Bay-Crooked-Kelly-Branch-3,30.33569999,-85.8216,06/23/2017,Salinity,0.02,PSU,Crooked Creek
ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.,BAY-CROOKED KB-3,Bay-Crooked-Kelly-Branch-3,30.33569999,-85.8216,08/19/2016,Salinity,0.02,PSU,Crooked Creek
ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.,BAY-CROOKED KB-3,Bay-Crooked-Kelly-Branch-3,30.33569999,-85.8216,08/19/2016,Salinity,0.02,PSU,Crooked Creek
ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.,BAY-CROOKED KB-3,Bay-Crooked-Kelly-Branch-3,30.33569999,-85.8216,01/13/2016,Salinity,0.02,PSU,Crooked Creek
ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.,BAY-CROOKED KB-3,Bay-Crooked-Kelly-Branch-3,30.33569999,-85.8216,01/13/2016,Salinity,0.02,PSU,Crooked Creek
ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.,BAY-CROOKED KB-3,Bay-Crooked-Kelly-Branch-3,30.33569999,-85.8216,02/24/2016,Salinity,0.02,PSU,Crooked Creek
ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.,BAY-CROOKED KB-3,Bay-Crooked-Kelly-Branch-3,30.33569999,-85.8216,01/26/2015,Salinity,0.02,PSU,Crooked Creek
ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.,BAY-CROOKED KB-3,Bay-Crooked-Kelly-Branch-3,30.33569999,-85.8216,01/26/2015,Salinity,0.02,PSU,Crooked Creek
ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.,BAY-CROOKED KB-3,Bay-Crooked-Kelly-Branch-3,30.33569999,-85.8216,07/17/2014,Salinity,0.02,PSU,Crooked Creek
ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.,BAY-BURNT-MILL-MORRELL,Bay-Burnt-Mill-Morrell,30.34139999,-85.765,06/23/2017,Salinity,0.02,PSU,Burnt Mill Creek
ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.,BAY-BURNT-MILL-MORRELL,Bay-Burnt-Mill-Morrell,30.34139999,-85.765,06/23/2017,Salinity,0.02,PSU,Burnt Mill Creek
FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,G3TLHR0027,Sandy Branch @ SR22,30.1431,-85.285,03/10/2022,Salinity,0.03,PSU,Sandy Branch
FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,G3TLHR0040,Parker Creek @ Park,30.1448,-85.5854,02/25/2020,Salinity,0.03,PSU,Parker Creek
FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,G3TLHR0040,Parker Creek @ Park,30.1448,-85.5854,08/23/2021,Salinity,0.03,PSU,Parker Creek
FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,G3TLHR0015,Boggy Creek @ SR22,30.15289999,-85.5427,06/22/2022,Salinity,0.03,PSU,Boggy Creek
FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,G3TLHR0015,Boggy Creek @ SR22,30.15289999,-85.5427,11/02/2022,Salinity,0.03,PSU,Boggy Creek
ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.,BAY-MARIN-3,Bay-Marin-3,30.20916999,-85.65497,02/23/2021,Salinity,0.03,PSU,Marin
ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.,BAY-MARIN-3,Bay-Marin-3,30.20916999,-85.65497,01/18/2022,Salinity,0.03,PSU,Marin
ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.,BAY-MARIN-3,Bay-Marin-3,30.20916999,-85.65497,10/26/2020,Salinity,0.03,PSU,Marin
ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.,BAY-MARIN-3,Bay-Marin-3,30.20916999,-85.65497,09/22/2020,Salinity,0.03,PSU,Marin
ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.,BAY-MARIN-3,Bay-Marin-3,30.20916999,-85.65497,02/16/2022,Salinity,0.03,PSU,Marin
ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.,BAY-MARIN-3,Bay-Marin-3,30.20916999,-85.65497,03/16/2022,Salinity,0.03,PSU,Marin
ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.,BAY-MARIN-3,Bay-Marin-3,30.20916999,-85.65497,05/18/2022,Salinity,0.03,PSU,Marin
ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.,BAY-MARIN-3,Bay-Marin-3,30.20916999,-85.65497,04/20/2022,Salinity,0.03,PSU,Marin
ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.,BAY-MARIN-3,Bay-Marin-3,30.20916999,-85.65497,06/15/2022,Salinity,0.03,PSU,Marin
ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.,BAY-MARIN-3,Bay-Marin-3,30.20916999,-85.65497,07/27/2021,Salinity,0.03,PSU,Marin
ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.,BAY-MARIN-3,Bay-Marin-3,30.20916999,-85.65497,09/28/2021,Salinity,0.03,PSU,Marin
ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.,BAY-MARIN-3,Bay-Marin-3,30.20916999,-85.65497,11/15/2021,Salinity,0.03,PSU,Marin
ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.,BAY-MARIN-3,Bay-Marin-3,30.20916999,-85.65497,12/14/2021,Salinity,0.03,PSU,Marin
ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.,BAY-MARIN-3,Bay-Marin-3,30.20916999,-85.65497,02/23/2021,Salinity,0.03,PSU,Marin
ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.,BAY-MARIN-3,Bay-Marin-3,30.20916999,-85.65497,02/15/2023,Salinity,0.03,PSU,Marin
ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.,BAY-MARIN-3,Bay-Marin-3,30.20916999,-85.65497,07/20/2022,Salinity,0.03,PSU,Marin
ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.,BAY-MARIN-3,Bay-Marin-3,30.20916999,-85.65497,08/17/2022,Salinity,0.03,PSU,Marin
ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.,BAY-MARIN-3,Bay-Marin-3,30.20916999,-85.65497,08/20/2021,Salinity,0.03,PSU,Marin
ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.,BAY-MARIN-3,Bay-Marin-3,30.20916999,-85.65497,10/19/2021,Salinity,0.03,PSU,Marin
ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.,BAY-MARIN-3,Bay-Marin-3,30.20916999,-85.65497,11/16/2022,Salinity,0.03,PSU,Marin
ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.,BAY-MARIN-3,Bay-Marin-3,30.20916999,-85.65497,09/28/2022,Salinity,0.03,PSU,Marin
ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.,BAY-MARIN-3,Bay-Marin-3,30.20916999,-85.65497,10/19/2022,Salinity,0.03,PSU,Marin
